Gene	UniProt annotation	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	INT_ma1	INT_ma2	INT_ma3	LIV_ma1	LIV_ma2	LIV_ma3
Smp_124130	Serine/threonine kinase	24.96924894	1.133260417	0.532303782	2.128973069	0.033256489	0.133166277	13.6915349	14.07825841	20.87133484	27.57216366	29.61914423	43.98305759
Smp_124160	Methyltransf_11 domain-containing protein	26.87397253	0.142892292	0.490990568	0.291028589	0.771029454	0.885302788	26.40510303	37.54202242	12.5228009	33.19913583	24.74510784	26.82966513
Smp_124210	Putative ephrin receptor	5.752747081	0.377687981	0.932939152	0.404836671	0.685597571	0.83557204	5.867800673	0	8.348533934	6.189669393	4.874036393	9.236442094
Smp_124230	 DNA repair protein RAD51 homolog	10.74203945	0.497206527	0.762013911	0.652490093	0.514085062	0.717451065	5.867800673	23.46376401	0	12.942036	11.62270217	10.55593382
Smp_124240	Putative sodium/potassium-dependent atpase beta subunit; Sodium/potassium ATPase1 beta subunit	200.4196884	-1.958492855	0.291154486	-6.726644957	1.74E-11	9.92E-10	274.3196814	333.185449	350.6384252	92.28234368	84.35832218	67.73390869
Smp_124280		8.221512127	3.104775518	1.001048755	3.101522782	0.001925281	0.015811367	1.466950168	0	4.174266967	15.75552209	16.49673856	11.43559497
Smp_124290	Ovule protein	65.84408643	-0.161164614	0.399170099	-0.403749214	0.686397146	0.836188564	85.57209314	61.00578643	58.43973754	39.95150244	70.48606475	79.60933424
Smp_124300	Lamin B receptor (ERG24)	27.84582748	-0.123762166	0.482628465	-0.256433624	0.797616028	0.901712574	30.31697014	14.07825841	41.74266967	31.51104418	26.9946631	22.43135937
Smp_124320	Putative 50s ribosomal protein L4	26.17727991	0.48242806	0.548799192	0.879061171	0.379368109	0.604014871	36.18477081	14.07825841	8.348533934	33.76183305	27.74451485	36.94576838
Smp_124340	NRF domain-containing protein	3.883508791	1.037438323	1.303896074	0.795644948	0.426238434	0.646167916	2.933900336	0	4.174266967	11.25394435	4.499110516	0.439830576
Smp_124350	Putative wd-repeat protein	6.051374237	1.249651651	0.950536169	1.3146808	0.188617202	0.404159439	4.889833894	0	4.174266967	7.315063828	9.373146909	10.55593382
Smp_124380	Putative leucine-rich repeat-containing protein	10.7626544	-0.245894524	0.745920447	-0.329652478	0.741662565	0.867451932	6.356784062	18.77101121	12.5228009	4.50157774	12.7474798	9.67627267
Smp_124390	PNPLA domain-containing protein	24.53167973	0.41083022	0.526360288	0.780511427	0.435089904	0.654465683	28.36103658	14.07825841	16.69706787	32.0737414	34.8681065	21.11186764
Smp_124420		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_124430	Coatomer subunit beta	128.3091538	-0.411058799	0.403183287	-1.019533328	0.307949839	0.539481864	143.7611165	61.00578643	233.7589502	145.1758821	106.104023	80.04916482
Smp_124440	Putative glycerol kinase	272.3864288	-1.401135301	0.404730407	-3.461897787	0.000536381	0.005593686	146.6950168	502.1245499	542.6547057	135.6100294	173.9656066	133.2686645
Smp_124450	receptor protein serine/threonine kinase	4.892938451	0.354202737	1.083483343	0.326911105	0.743735121	0.867846566	1.466950168	9.385505605	4.174266967	7.877761045	3.374332887	3.078814031
Smp_124460	ATP-binding cassette, sub-family E (Oabp),member, putative	113.0023354	-0.431630821	0.37598623	-1.147996354	0.250970069	0.477934306	122.7348307	197.0956177	70.96253844	124.9187823	78.73443403	83.56780943
Smp_124470	guanylate cyclase	0.80151929	1.088372159	2.100377452	0.51817932	0.604333162	NA	0.488983389	0	0	2.25078887	0.749851753	1.319491728
Smp_124490	Retinoblastoma-binding protein-related	23.48498302	0.456769178	0.50595221	0.902791151	0.366636749	0.591870511	22.49323591	14.07825841	20.87133484	29.82295253	25.49495959	28.14915686
Smp_124510	Fibronectin type-III domain-containing protein	2.144327497	1.447643139	1.532567098	0.944587118	0.344869706	0.57228136	1.955933558	0	0	1.688091653	2.624481134	6.597458639
Smp_124520	EF-hand domain-containing protein	17.05151451	1.408165518	0.617108833	2.281875485	0.022496693	0.100023036	9.779667788	9.385505605	8.348533934	20.25709983	22.87047846	31.66780147
Smp_124590	Leucine-rich repeat protein	8.623872702	0.462157913	0.843355905	0.547998668	0.583692817	0.769785373	8.312717619	0	12.5228009	8.440458263	4.874036393	17.59322304
Smp_124600	BZIP domain-containing protein	18.0450407	0.352397364	0.69761853	0.505143354	0.613458153	0.789563907	4.889833894	14.07825841	33.39413574	12.942036	13.49733155	29.46864859
Smp_124650	Ubiquitin-associated domain-containing protein 2	32.85719993	1.114926379	0.509919871	2.186473685	0.028780968	0.12038112	26.89408642	14.07825841	16.69706787	53.45623567	56.9887332	29.02881801
Smp_124660	Putative guanyl-nucleotide exchange factor	40.2528538	0.025377058	0.496301099	0.051132384	0.959220031	0.982564891	38.62968776	14.07825841	66.78827147	30.38564975	29.61914423	62.01611121
Smp_124700	Integrator complex subunit 7	21.66637992	0.262248406	0.523649946	0.50080862	0.616505819	0.791283725	24.93815286	18.77101121	12.5228009	24.19598035	23.62033021	25.95000398
Smp_124710	C2 domain-containing protein	6.77538634	1.979170847	1.030062739	1.921408058	0.054680283	0.187861746	1.466950168	9.385505605	0	13.50473322	7.498517527	8.796611518
Smp_124720	Ephrin RBD domain-containing protein	3.177768936	1.3035217	1.326355152	0.982784813	0.325713358	0.554387762	1.466950168	4.692752803	0	1.125394435	5.623888145	6.157628063
Smp_124740	Ras-associating domain-containing protein	14.65037896	-0.035541915	0.72792859	-0.048826102	0.961057881	0.983394676	18.09238541	0	25.0456018	5.626972175	12.7474798	26.38983456
Smp_124750	GATA zinc finger domain-containing protein 14-like	7.950047247	-0.266664502	0.800653631	-0.333058506	0.73909012	0.865684136	11.73560135	4.692752803	8.348533934	3.938880523	9.748072785	9.236442094
Smp_124760	SH3_10 domain-containing protein	16.52697565	0.804815422	0.650518209	1.237191227	0.216016098	0.439360288	8.312717619	14.07825841	16.69706787	10.12854992	23.99525609	25.95000398
Smp_124770	Cilia- and flagella-associated protein 157	28.43702889	0.880971853	0.541571349	1.626695828	0.103801715	0.27971044	20.53730235	14.07825841	25.0456018	18.56900818	40.49199465	51.90000796
Smp_124820	Putative chromosome region maintenance protein 1/exportin	128.7391983	0.039620427	0.309945347	0.127830365	0.898283219	0.953428231	140.8272161	98.54780885	137.7508099	137.8608183	121.1010581	136.3474785
Smp_124840	UBR-type domain-containing protein	67.72874497	-0.168713305	0.370760984	-0.455046007	0.649076141	0.812034469	90.46192704	61.00578643	58.43973754	68.64906054	54.36425207	73.45170618
Smp_124850	Tyrosine-protein kinase	18.93751823	1.185366186	0.610963751	1.940157962	0.052360496	0.182643325	12.22458473	4.692752803	16.69706787	38.26341079	17.99644206	23.7508511
Smp_124860	Leucine carboxyl methyltransferase 1	42.81709617	-0.871633878	0.400669228	-2.175445022	0.029596784	0.122830967	62.10089045	61.00578643	41.74266967	27.57216366	31.49377361	32.98729319
Smp_124890	Transmembrane protein	1.766241304	1.450553619	1.638996851	0.885025263	0.376143006	0.601105845	1.466950168	0	0	4.50157774	3.749258763	0.879661152
Smp_124920	Putative endoplasmic reticulum oxidoreductin 1 (ERO1)	45.05840374	1.353727651	0.503488458	2.688696495	0.00717316	0.044101403	32.2729037	9.385505605	29.21986877	97.90931585	63.73739898	37.82542953
Smp_124940		28.14870643	-0.195647077	0.499383957	-0.391776856	0.695223097	0.841996446	41.07460471	32.84926962	12.5228009	34.32453027	24.37018196	23.7508511
Smp_124980	Tumor necrosis factor induced protein, putative	103.4879663	0.013548882	0.357532362	0.03789554	0.969770969	0.987459925	72.85852502	117.3188201	125.228009	128.2949656	83.9833963	93.2440821
Smp_125020		5.567186535	0.174352615	0.969437722	0.179849216	0.857270945	0.933684154	3.422883726	9.385505605	4.174266967	5.064274958	2.999407011	8.356780943
Smp_125040	Epa2p-like protein	13.92106208	1.929459613	0.707684754	2.726439423	0.00640217	0.040624767	6.845767451	4.692752803	4.174266967	16.31821931	27.74451485	23.7508511
Smp_125050	Hepatoma derived growth factor, putative	33.05306365	1.468120584	0.485866846	3.021652117	0.002513993	0.019484586	19.55933558	14.07825841	16.69706787	55.70702454	38.61736526	53.65933026
Smp_125070	cystathionine beta-synthase	46.34131135	0.797356907	0.461259088	1.728653002	0.083871217	0.245491456	29.82798675	23.46376401	50.0912036	34.88722749	61.48784372	78.28984251
Smp_125080	Mername-AA217 hypothetical peptidase (M14 family)	41.3910057	0.312822451	0.484664918	0.645440673	0.518641653	0.721452501	30.31697014	32.84926962	50.0912036	22.5078887	48.36543805	64.21526408
Smp_125130	GpcrRhopsn4 domain-containing protein	14.26725415	-1.133893235	0.614286142	-1.845871425	0.064910877	0.209196693	15.64746846	23.46376401	20.87133484	5.626972175	8.998221032	10.9957644
Smp_125150	Glycosyltransferase family 61 protein	30.30869213	0.004312849	0.498294872	0.008655216	0.993094223	0.996594732	23.47120269	28.15651682	41.74266967	22.5078887	22.87047846	43.10339644
Smp_125160	Frizzled domain-containing protein	18.75188107	1.253536041	0.602834704	2.079402584	0.037580363	0.144778476	13.20255151	9.385505605	8.348533934	37.13801636	20.24599732	24.19068168
Smp_125200	Putative aquaglyceroporin	3.676052906	-0.873106625	1.264443719	-0.690506514	0.489875715	0.700205365	1.466950168	14.07825841	0	0.562697218	3.749258763	2.19915288
Smp_125210	Aquaporin	3.765355057	-0.482837385	1.159758038	-0.416325966	0.677171495	0.831387105	1.466950168	4.692752803	8.348533934	2.25078887	1.874629382	3.958475183
Smp_125250	UPAR/Ly6 domain-containing protein	277.289169	-2.186453545	0.366705183	-5.962428805	2.49E-09	1.01E-07	277.7425652	408.2694938	680.4055156	129.9830573	100.4801349	66.85424754
Smp_125260	F8A1-like protein	36.04654292	0.259696362	0.442943679	0.586296575	0.557676232	0.750451032	30.31697014	18.77101121	50.0912036	38.26341079	37.49258763	41.34407414
Smp_125270	dual-specificity kinase	37.75707072	0.108487409	0.477365811	0.227262629	0.820219531	0.915870704	25.42713625	37.54202242	50.0912036	27.00946644	31.49377361	54.97882199
Smp_125280	Putative f-box and wd40 domain protein 7 (Fbw7)	13.99305904	1.328727727	0.668876102	1.986507998	0.046976946	0.170554941	9.290684398	4.692752803	8.348533934	14.63012766	23.24540433	23.7508511
Smp_125290	IPR001194 DENN,domain-containing protein	133.3491262	-0.195416446	0.355872661	-0.549119017	0.582923775	0.769394524	120.2899138	122.0115729	187.8420135	83.2791882	119.9762804	166.6957883
Smp_125300	MAM domain-containing protein	30.85771956	-0.30701406	0.457182467	-0.67153507	0.501879726	0.708779091	34.71782065	46.92752803	20.87133484	28.13486088	30.74392186	23.7508511
Smp_125320		1.935519663	-1.624253057	1.621321857	-1.001807907	0.316436377	0.547709315	0.488983389	4.692752803	4.174266967	0.562697218	0.374925876	1.319491728
Smp_125340	Putative hepatoma derived growth factor	30.30317927	1.376422865	0.538908384	2.554094364	0.01064644	0.059277212	20.53730235	18.77101121	8.348533934	29.26025531	39.36721702	65.53475581
Smp_125350	BC026374 protein (S09 family)	33.5961529	0.346190864	0.460399631	0.751935582	0.452089799	0.669550715	27.87205319	32.84926962	29.21986877	27.00946644	47.24066042	37.38559895
Smp_125360	Tyrosine-protein kinase	68.14703517	-0.341598054	0.403727632	-0.846110165	0.397491291	0.621448492	63.56784062	79.77679764	87.65960631	72.02524384	71.98576826	33.86695435
Smp_125370	Serine/threonine kinase	16.62154345	0.689350573	0.694781639	0.99218306	0.321108234	0.551496844	6.845767451	14.07825841	20.87133484	12.37933879	11.24777629	34.30678492
Smp_125390		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_125400	Neurogenin	1.474024562	-0.288049083	1.690328422	-0.170410128	0.864687608	NA	0.977966779	0	4.174266967	0.562697218	2.249555258	0.879661152
Smp_125420	Putative g-protein coupled receptor	8.491263049	0.205963061	0.782005493	0.263378023	0.792259228	0.89898845	12.22458473	4.692752803	4.174266967	10.69124713	11.24777629	7.916950367
Smp_125440	Putative 4 G protein	66.59735062	-0.370169389	0.382774838	-0.967068241	0.333509921	0.561835943	57.70003995	79.77679764	91.83387328	47.26656627	49.1152898	73.89153675
Smp_125450	Guanylate cyclase	12.32507763	1.118632829	0.764679397	1.462878212	0.143500707	0.342357413	4.400850504	14.07825841	8.348533934	7.315063828	16.49673856	23.31102052
Smp_125460	Putative zinc finger protein	98.07357616	0.438132678	0.375797062	1.165875739	0.243664689	0.46935952	89.48396026	122.0115729	37.5684027	119.8545073	93.73146909	125.7915447
Smp_125480	PDZ domain-containing protein	79.8941316	0.088950382	0.378498179	0.235008745	0.814201946	0.913090707	81.66022603	70.39129204	79.31107237	52.33084123	89.23235857	106.4389994
Smp_125490	Peptidase_M13_N domain-containing protein	25.65364954	-0.927763588	0.526045047	-1.763658063	0.077789566	0.23460476	33.73985387	42.23477522	25.0456018	13.50473322	11.24777629	28.14915686
Smp_125500	Prenylcys_lyase domain-containing protein	58.93604342	0.083915233	0.386834512	0.216927989	0.828264465	0.919086241	64.05682401	42.23477522	62.61400451	65.27287723	46.86573454	72.57204503
Smp_125510	Putative cadherin	35.11746234	-1.033905495	0.52265767	-1.978169562	0.047909581	0.172510849	30.80595353	42.23477522	70.96253844	12.37933879	16.49673856	37.82542953
Smp_125520		5.129751237	1.288768615	1.104160017	1.167193699	0.243132155	0.468968323	5.867800673	0	0	12.37933879	6.373739898	6.157628063
Smp_125550	Protein RIC1 homolog	56.622948	0.254384435	0.418939821	0.607209968	0.543711578	0.740825854	30.80595353	56.31303363	75.13680541	57.95781341	53.98932619	65.53475581
Smp_125560	Long-chain-fatty-acid--CoA ligase	19.69969799	1.174560926	0.57838341	2.030765244	0.042278814	0.158101293	15.15848507	14.07825841	4.174266967	30.94834696	24.37018196	29.46864859
Smp_125600	Barh homeobox protein, putative	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_125630	Pangolin, putative	26.68090574	0.335558112	0.597729111	0.561388271	0.574532878	0.764928901	10.75763457	23.46376401	41.74266967	12.942036	35.99288413	35.18644607
Smp_125640	Syntaxin-12, putative	86.76056941	-0.663145082	0.333487782	-1.988513877	0.046754886	0.16992914	100.7305782	93.85505605	125.228009	73.15063828	70.86099063	56.73814429
Smp_125650	Kinase	31.13949403	1.073749203	0.564301284	1.902794186	0.057067406	0.192425076	15.15848507	18.77101121	29.21986877	32.0737414	22.1206267	69.493231
Smp_125660	Heterogeneous nuclear ribonucleoprotein-related	43.85509819	-1.759110484	0.472519931	-3.722828118	0.000197004	0.002400297	29.82798675	89.16230325	87.65960631	19.1317054	17.99644206	19.35254534
Smp_125670	Developmentally regulated GTP-binding protein-related	40.38295109	0.864128062	0.473309084	1.825716201	0.067893022	0.215447076	37.16273759	14.07825841	29.21986877	73.7133355	39.74214289	48.38136335
Smp_125730	LIM zinc-binding domain-containing protein	72.38912063	0.187320772	0.397814235	0.470874985	0.637730013	0.803584489	64.05682401	56.31303363	83.48533934	61.33399671	56.9887332	112.1567969
Smp_125740	E3 ubiquitin-protein ligase MARCH2	23.49187916	0.636147125	0.54482664	1.167613838	0.242962566	0.468852977	16.13645185	28.15651682	12.5228009	39.38880523	20.99584908	23.7508511
Smp_125760	Putative prokaryotic DNA topoisomerase	11.3140663	1.387983917	0.794516574	1.746954013	0.080645315	0.23937862	10.26865118	0	4.174266967	25.88407201	16.12181268	11.43559497
Smp_125770	Putative scythe/bat3	252.3076403	-0.895859053	0.281546209	-3.181925462	0.001462995	0.012608918	290.9451167	333.185449	363.1612261	171.6226513	149.9703505	204.9610484
Smp_125780	Phosphatidylserine synthase	17.92534752	1.18617756	0.607894181	1.951289545	0.051022612	0.179315949	12.71356812	18.77101121	0	26.44676922	25.86988547	23.7508511
Smp_125790	Actin-related protein 5	25.26126014	1.57490763	0.53077561	2.967181614	0.003005434	0.022379607	14.18051829	9.385505605	12.5228009	39.95150244	33.74332887	41.78390471
Smp_125800	26S proteasome non-ATPase regulatory subunit 5	29.48175988	0.709764404	0.504049474	1.408124481	0.159094213	0.364198251	24.93815286	28.15651682	12.5228009	50.08005236	35.24303238	25.95000398
Smp_125810	Putative zinc finger protein	3.211954326	-1.082762341	1.529044025	-0.708130258	0.478864371	0.692151402	0	14.07825841	0	3.938880523	0.374925876	0.879661152
Smp_125820	Separase	74.11155775	0.025209354	0.359100517	0.070201385	0.944033372	0.975826492	68.9466579	56.31303363	96.00814024	81.59109654	80.23413754	61.57628063
Smp_125870	BEACH domain-containing protein	76.1983595	0.277295555	0.406785206	0.681675614	0.495444091	0.703828404	61.12292367	46.92752803	100.1824072	70.89984941	58.86336259	119.1940861
Smp_125890	Putative DNA photolyase	23.67636627	1.041312811	0.577213704	1.804033417	0.071226068	0.222184752	20.53730235	9.385505605	12.5228009	47.26656627	32.99347712	19.35254534
Smp_125900	Protein SCAI	38.7110571	0.732042832	0.487225501	1.502472326	0.13297517	0.326263051	42.05257149	4.692752803	33.39413574	50.64274958	43.86632753	57.61780545
Smp_125930	Centrosomal protein of 72 kD (Cep72 protein),putative	7.288243891	1.473471251	0.91168475	1.616206974	0.106049571	0.282876137	3.422883726	4.692752803	4.174266967	5.626972175	13.49733155	12.31525613
Smp_125940	Secreted protein	46.94086058	-0.248895457	0.442742982	-0.562166917	0.5740023	0.76465755	57.21105656	61.00578643	33.39413574	35.4499247	30.36899598	64.21526408
Smp_125960	Non-specific serine/threonine protein kinase	23.622114	1.221864228	0.542871796	2.250741769	0.024401898	0.106226609	10.75763457	18.77101121	16.69706787	27.57216366	31.86869949	36.06610723
Smp_125980	Outer dynein arm-docking complex subunit 4	49.57517541	0.258060127	0.418942641	0.615979616	0.537907973	0.736587802	49.87630572	42.23477522	41.74266967	35.4499247	62.61262135	65.53475581
Smp_126000	Cilia-and flagella-associated protein	34.37785749	0.80014957	0.540073922	1.481555647	0.138458568	0.334817279	22.9822193	32.84926962	20.87133484	19.69440261	38.61736526	71.2525533
Smp_126020	fumarate hydratase	65.26924018	-0.507001611	0.395089624	-1.283257217	0.199401976	0.418861849	45.9644386	98.54780885	91.83387328	48.95465793	56.61380733	49.70085508
Smp_126030	Pre-B-cell leukemia transcription factor 1	102.3995115	-1.490435341	0.422377575	-3.52868009	0.000417638	0.004532457	75.79242535	168.9391009	212.8876153	39.38880523	76.48487877	40.90424356
